waiting_path_L,waiting_path_R,waiting_path_non,MONEY,judgement,feedback_path_L,feedback_path_R,feedback_path_non,LOOP_1.thisRepN,LOOP_1.thisTrialN,LOOP_1.thisN,LOOP_1.thisIndex,LOOP_2.thisRepN,LOOP_2.thisTrialN,LOOP_2.thisN,LOOP_2.thisIndex,intro_image1.started,intro_key_resp1.started,intro_key_resp1.keys,intro_key_resp1.rt,intro_image2.started,intro_key_resp2.started,intro_key_resp2.keys,intro_key_resp2.rt,intro_image3.started,intro_key_resp3.started,intro_key_resp3.keys,intro_key_resp3.rt,intro_image4.started,intro_key_resp4.started,intro_key_resp4.keys,intro_key_resp4.rt,trigger.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,NULLtext.started,fixation.started,two_doors.started,selet_key_resp.started,selet_key_resp.keys,selet_key_resp.rt,waiting_image_1.started,feedback_image_1.started,Money_text_1.started,fixation.stopped,rest_image.started,waiting_image_2.started,feedback_image_2.started,Money_text_2.started,end_image.started,participant,性别[男1女2],年龄,date,expName,psychopyVersion,frameRate,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,113.12428119999822,114.13676769999438,114.13676769999438,3,0.615315599978203,116.30177610000828,118.32143780001206,118.32143780001206,,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,120.14377690001857,121.1507637000177,121.1507637000177,1,0.9224282999930438,123.3092033000139,125.33975040001678,125.33975040001678,,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,127.13066009999602,128.13563360000262,128.13563360000262,3,1.055962600017665,130.30612039999687,132.33210570001393,132.33210570001393,,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,134.1171417000005,135.1222557000001,135.1222557000001,2,1.7649813999887556,137.2925654000137,139.33931090001715,139.33931090001715,135.1222557000001,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,141.13649330000044,142.14231100000325,142.14231100000325,4,1.1933395999949425,144.2872025000106,146.33458039999823,146.33458039999823,,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,148.12716210001963,149.1287261999969,149.1287261999969,1,0.6467832000053022,151.302748600021,153.31448540001293,153.31448540001293,,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,155.16741449999972,156.1525065000169,156.1525065000169,3,0.34346209999057464,158.29650050000055,160.3021600000211,160.3021600000211,,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,162.13087459999952,163.13522240001475,163.13522240001475,1,0.5927577000111341,165.30009710000013,167.3182794000022,167.3182794000022,,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,169.1483489999955,170.15499380000983,170.15499380000983,None,,172.80551530001685,174.79461420001462,174.79461420001462,,,,,,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,182.18174990001717,183.15803120000055,183.15803120000055,2,0.8830252000188921,,,,,176.1365296000149,185.33694870001636,187.3392153000168,187.3392153000168,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
