1.3741 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
15.4235 	EXP 	Created intro_image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/introduce2.png', interpolate=True, mask=None, maskParams=None, name='intro_image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.556]), texRes=128.0, units='height', win=Window(...))
16.0975 	EXP 	Created intro_image3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/introduce3.png', interpolate=True, mask=None, maskParams=None, name='intro_image3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.556]), texRes=128.0, units='height', win=Window(...))
16.6938 	EXP 	Created intro_image4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/introduce4.png', interpolate=True, mask=None, maskParams=None, name='intro_image4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.556]), texRes=128.0, units='height', win=Window(...))
16.9805 	EXP 	Created trigger = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='trigger', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='"等待医师开始扫描"', units='height', win=Window(...), wrapWidth=1)
16.9814 	EXP 	Created NULLtext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='NULLtext', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.9860 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
18.7211 	EXP 	Created two_doors = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/two_door.png', interpolate=True, mask=None, maskParams=None, name='two_doors', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.653]), texRes=128.0, units='height', win=Window(...))
18.7274 	EXP 	Created waiting_image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='waiting_image_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.653]), texRes=128.0, units='height', win=Window(...))
18.7414 	EXP 	Created feedback_image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='feedback_image_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.653]), texRes=128.0, units='height', win=Window(...))
18.7432 	EXP 	Created Money_text_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Money_text_1', opacity=1.0, ori=0.0, pos=array([ 0.13 , -0.095]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.0107 	EXP 	Created rest_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/resting.png', interpolate=True, mask=None, maskParams=None, name='rest_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.332]), texRes=128.0, units='height', win=Window(...))
19.0120 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.5620 	EXP 	Created two_doors = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/two_door.png', interpolate=True, mask=None, maskParams=None, name='two_doors', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.653]), texRes=128.0, units='height', win=Window(...))
20.5688 	EXP 	Created waiting_image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='waiting_image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.653]), texRes=128.0, units='height', win=Window(...))
20.5717 	EXP 	Created feedback_image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='feedback_image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.653]), texRes=128.0, units='height', win=Window(...))
20.5742 	EXP 	Created Money_text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Money_text_2', opacity=1.0, ori=0.0, pos=array([ 0.13 , -0.095]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.3853 	EXP 	Created end_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/ending.png', interpolate=True, mask=None, maskParams=None, name='end_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5  , 0.542]), texRes=128.0, units='height', win=Window(...))
21.6207 	EXP 	intro_image1: autoDraw = True
47.6139 	DATA 	Keypress: end
48.9506 	DATA 	Keypress: 1
48.9885 	EXP 	intro_image1: autoDraw = False
48.9885 	EXP 	intro_image2: autoDraw = True
49.7081 	DATA 	Keypress: 2
49.7395 	EXP 	intro_image2: autoDraw = False
49.7395 	EXP 	intro_image3: autoDraw = True
50.3311 	DATA 	Keypress: 3
50.3772 	EXP 	intro_image3: autoDraw = False
50.3772 	EXP 	intro_image4: autoDraw = True
51.3359 	DATA 	Keypress: 4
51.3553 	EXP 	intro_image4: autoDraw = False
51.3553 	EXP 	trigger: autoDraw = True
57.2252 	DATA 	Keypress: lshift
57.2717 	DATA 	Keypress: s
57.2860 	EXP 	trigger: autoDraw = False
57.2860 	EXP 	NULLtext: autoDraw = True
57.3542 	EXP 	Imported documents/loop1.xlsx as conditions, 17 conditions, 8 params
57.3594 	EXP 	Created sequence: sequential, trialTypes=17, nReps=1, seed=None
57.3603 	EXP 	New trial (rep=0, index=0): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
57.3754 	EXP 	NULLtext: autoDraw = False
57.3754 	EXP 	fixation: autoDraw = True
58.1543 	EXP 	fixation: autoDraw = False
58.1543 	EXP 	two_doors: autoDraw = True
59.0833 	DATA 	Keypress: 1
61.2153 	EXP 	two_doors: autoDraw = False
61.2153 	EXP 	waiting_image_1: image = 'images/waiting_L.png'
61.2153 	EXP 	waiting_image_1: autoDraw = True
63.2209 	EXP 	waiting_image_1: autoDraw = False
63.2209 	EXP 	feedback_image_1: image = 'images/T_open_L.png'
63.2209 	EXP 	Money_text_1: height = 0.05
63.2209 	EXP 	Money_text_1: height = 0.05
63.2209 	EXP 	Money_text_1: height = 0.05
63.2209 	EXP 	Money_text_1: text = 110
63.2209 	EXP 	feedback_image_1: autoDraw = True
63.2209 	EXP 	Money_text_1: autoDraw = True
64.1035 	EXP 	New trial (rep=0, index=1): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': -10, 'judgement': 'F', 'feedback_path_L': 'images/F_open_L.png', 'feedback_path_R': 'images/F_open_R.png', 'feedback_path_non': 'images/non-response.png'}
64.1450 	EXP 	feedback_image_1: autoDraw = False
64.1450 	EXP 	Money_text_1: autoDraw = False
64.1450 	EXP 	fixation: autoDraw = True
65.1607 	EXP 	fixation: autoDraw = False
65.1607 	EXP 	two_doors: autoDraw = True
65.6498 	DATA 	Keypress: 3
67.8096 	EXP 	two_doors: autoDraw = False
67.8096 	EXP 	waiting_image_1: image = 'images/waiting_R.png'
67.8096 	EXP 	waiting_image_1: autoDraw = True
69.8031 	EXP 	waiting_image_1: autoDraw = False
69.8031 	EXP 	feedback_image_1: image = 'images/F_open_R.png'
69.8031 	EXP 	Money_text_1: height = 0.05
69.8031 	EXP 	Money_text_1: height = 0.05
69.8031 	EXP 	Money_text_1: height = 0.05
69.8031 	EXP 	Money_text_1: text = 100
69.8031 	EXP 	feedback_image_1: autoDraw = True
69.8031 	EXP 	Money_text_1: autoDraw = True
71.1176 	EXP 	New trial (rep=0, index=2): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
71.1391 	EXP 	feedback_image_1: autoDraw = False
71.1391 	EXP 	Money_text_1: autoDraw = False
71.1391 	EXP 	fixation: autoDraw = True
72.1505 	EXP 	fixation: autoDraw = False
72.1505 	EXP 	two_doors: autoDraw = True
72.5038 	DATA 	Keypress: 1
74.3027 	EXP 	two_doors: autoDraw = False
74.3027 	EXP 	waiting_image_1: image = 'images/waiting_L.png'
74.3027 	EXP 	waiting_image_1: autoDraw = True
76.3419 	EXP 	waiting_image_1: autoDraw = False
76.3419 	EXP 	feedback_image_1: image = 'images/T_open_L.png'
76.3419 	EXP 	Money_text_1: height = 0.05
76.3419 	EXP 	Money_text_1: height = 0.05
76.3419 	EXP 	Money_text_1: height = 0.05
76.3419 	EXP 	Money_text_1: text = 110
76.3419 	EXP 	feedback_image_1: autoDraw = True
76.3419 	EXP 	Money_text_1: autoDraw = True
78.1098 	EXP 	New trial (rep=0, index=3): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
78.1501 	EXP 	feedback_image_1: autoDraw = False
78.1501 	EXP 	Money_text_1: autoDraw = False
78.1501 	EXP 	fixation: autoDraw = True
78.7966 	DATA 	Keypress: 3
79.1321 	EXP 	fixation: autoDraw = False
79.1321 	EXP 	two_doors: autoDraw = True
79.5145 	DATA 	Keypress: 3
81.3245 	EXP 	two_doors: autoDraw = False
81.3245 	EXP 	waiting_image_1: image = 'images/waiting_R.png'
81.3245 	EXP 	waiting_image_1: autoDraw = True
84.1464 	EXP 	waiting_image_1: autoDraw = False
84.1464 	EXP 	feedback_image_1: image = 'images/T_open_R.png'
84.1464 	EXP 	Money_text_1: height = 0.05
84.1464 	EXP 	Money_text_1: height = 0.05
84.1464 	EXP 	Money_text_1: height = 0.05
84.1464 	EXP 	Money_text_1: text = 120
84.1464 	EXP 	feedback_image_1: autoDraw = True
84.1464 	EXP 	Money_text_1: autoDraw = True
85.1118 	EXP 	New trial (rep=0, index=4): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
85.1455 	EXP 	feedback_image_1: autoDraw = False
85.1455 	EXP 	Money_text_1: autoDraw = False
85.1455 	EXP 	fixation: autoDraw = True
86.1513 	EXP 	fixation: autoDraw = False
86.1513 	EXP 	two_doors: autoDraw = True
87.8320 	DATA 	Keypress: 3
88.3091 	EXP 	two_doors: autoDraw = False
88.3091 	EXP 	waiting_image_1: image = 'images/waiting_R.png'
88.3091 	EXP 	waiting_image_1: autoDraw = True
90.3015 	EXP 	waiting_image_1: autoDraw = False
90.3015 	EXP 	feedback_image_1: image = 'images/T_open_R.png'
90.3015 	EXP 	Money_text_1: height = 0.05
90.3015 	EXP 	Money_text_1: height = 0.05
90.3015 	EXP 	Money_text_1: height = 0.05
90.3015 	EXP 	Money_text_1: text = 130
90.3015 	EXP 	feedback_image_1: autoDraw = True
90.3015 	EXP 	Money_text_1: autoDraw = True
92.1202 	EXP 	New trial (rep=0, index=5): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': -10, 'judgement': 'F', 'feedback_path_L': 'images/F_open_L.png', 'feedback_path_R': 'images/F_open_R.png', 'feedback_path_non': 'images/non-response.png'}
92.1325 	EXP 	feedback_image_1: autoDraw = False
92.1325 	EXP 	Money_text_1: autoDraw = False
92.1325 	EXP 	fixation: autoDraw = True
93.1378 	EXP 	fixation: autoDraw = False
93.1378 	EXP 	two_doors: autoDraw = True
94.8486 	DATA 	Keypress: 1
95.3100 	EXP 	two_doors: autoDraw = False
95.3100 	EXP 	waiting_image_1: image = 'images/waiting_L.png'
95.3100 	EXP 	waiting_image_1: autoDraw = True
97.8295 	EXP 	waiting_image_1: autoDraw = False
97.8295 	EXP 	feedback_image_1: image = 'images/F_open_L.png'
97.8295 	EXP 	Money_text_1: height = 0.05
97.8295 	EXP 	Money_text_1: height = 0.05
97.8295 	EXP 	Money_text_1: height = 0.05
97.8295 	EXP 	Money_text_1: text = 120
97.8295 	EXP 	feedback_image_1: autoDraw = True
97.8295 	EXP 	Money_text_1: autoDraw = True
99.1059 	EXP 	New trial (rep=0, index=6): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
99.1185 	EXP 	feedback_image_1: autoDraw = False
99.1185 	EXP 	Money_text_1: autoDraw = False
99.1185 	EXP 	fixation: autoDraw = True
100.1235 	EXP 	fixation: autoDraw = False
100.1235 	EXP 	fixation: autoDraw = False
100.1235 	EXP 	two_doors: autoDraw = True
101.0113 	DATA 	Keypress: 3
102.3008 	EXP 	two_doors: autoDraw = False
102.3008 	EXP 	waiting_image_1: image = 'images/waiting_R.png'
102.3008 	EXP 	waiting_image_1: autoDraw = True
104.3126 	EXP 	waiting_image_1: autoDraw = False
104.3126 	EXP 	feedback_image_1: image = 'images/T_open_R.png'
104.3126 	EXP 	Money_text_1: height = 0.05
104.3126 	EXP 	Money_text_1: height = 0.05
104.3126 	EXP 	Money_text_1: height = 0.05
104.3126 	EXP 	Money_text_1: text = 130
104.3126 	EXP 	feedback_image_1: autoDraw = True
104.3126 	EXP 	Money_text_1: autoDraw = True
106.1132 	EXP 	New trial (rep=0, index=7): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
106.1403 	EXP 	feedback_image_1: autoDraw = False
106.1403 	EXP 	Money_text_1: autoDraw = False
106.1403 	EXP 	fixation: autoDraw = True
107.1559 	EXP 	fixation: autoDraw = False
107.1559 	EXP 	two_doors: autoDraw = True
107.8775 	DATA 	Keypress: 1
109.3334 	EXP 	two_doors: autoDraw = False
109.3334 	EXP 	waiting_image_1: image = 'images/waiting_L.png'
109.3334 	EXP 	waiting_image_1: autoDraw = True
111.3111 	EXP 	waiting_image_1: autoDraw = False
111.3111 	EXP 	feedback_image_1: image = 'images/T_open_L.png'
111.3111 	EXP 	Money_text_1: height = 0.05
111.3111 	EXP 	Money_text_1: height = 0.05
111.3111 	EXP 	Money_text_1: height = 0.05
111.3111 	EXP 	Money_text_1: text = 140
111.3111 	EXP 	feedback_image_1: autoDraw = True
111.3111 	EXP 	Money_text_1: autoDraw = True
113.1028 	EXP 	New trial (rep=0, index=8): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': -10, 'judgement': 'F', 'feedback_path_L': 'images/F_open_L.png', 'feedback_path_R': 'images/F_open_R.png', 'feedback_path_non': 'images/non-response.png'}
113.1243 	EXP 	feedback_image_1: autoDraw = False
113.1243 	EXP 	Money_text_1: autoDraw = False
113.1243 	EXP 	fixation: autoDraw = True
114.1368 	EXP 	fixation: autoDraw = False
114.1368 	EXP 	two_doors: autoDraw = True
114.7703 	DATA 	Keypress: 3
116.3018 	EXP 	two_doors: autoDraw = False
116.3018 	EXP 	waiting_image_1: image = 'images/waiting_R.png'
116.3018 	EXP 	waiting_image_1: autoDraw = True
118.3214 	EXP 	waiting_image_1: autoDraw = False
118.3214 	EXP 	feedback_image_1: image = 'images/F_open_R.png'
118.3214 	EXP 	Money_text_1: height = 0.05
118.3214 	EXP 	Money_text_1: height = 0.05
118.3214 	EXP 	Money_text_1: height = 0.05
118.3214 	EXP 	Money_text_1: text = 130
118.3214 	EXP 	feedback_image_1: autoDraw = True
118.3214 	EXP 	Money_text_1: autoDraw = True
120.1142 	EXP 	New trial (rep=0, index=9): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
120.1438 	EXP 	feedback_image_1: autoDraw = False
120.1438 	EXP 	Money_text_1: autoDraw = False
120.1438 	EXP 	fixation: autoDraw = True
121.1508 	EXP 	fixation: autoDraw = False
121.1508 	EXP 	two_doors: autoDraw = True
122.1057 	DATA 	Keypress: 1
123.3092 	EXP 	two_doors: autoDraw = False
123.3092 	EXP 	waiting_image_1: image = 'images/waiting_L.png'
123.3092 	EXP 	waiting_image_1: autoDraw = True
125.3398 	EXP 	waiting_image_1: autoDraw = False
125.3398 	EXP 	feedback_image_1: image = 'images/T_open_L.png'
125.3398 	EXP 	Money_text_1: height = 0.05
125.3398 	EXP 	Money_text_1: height = 0.05
125.3398 	EXP 	Money_text_1: height = 0.05
125.3398 	EXP 	Money_text_1: text = 140
125.3398 	EXP 	feedback_image_1: autoDraw = True
125.3398 	EXP 	Money_text_1: autoDraw = True
127.1009 	EXP 	New trial (rep=0, index=10): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
127.1307 	EXP 	feedback_image_1: autoDraw = False
127.1307 	EXP 	Money_text_1: autoDraw = False
127.1307 	EXP 	fixation: autoDraw = True
128.1356 	EXP 	fixation: autoDraw = False
128.1356 	EXP 	two_doors: autoDraw = True
129.2118 	DATA 	Keypress: 3
130.3061 	EXP 	two_doors: autoDraw = False
130.3061 	EXP 	waiting_image_1: image = 'images/waiting_R.png'
130.3061 	EXP 	waiting_image_1: autoDraw = True
132.3321 	EXP 	waiting_image_1: autoDraw = False
132.3321 	EXP 	feedback_image_1: image = 'images/T_open_R.png'
132.3321 	EXP 	Money_text_1: height = 0.05
132.3321 	EXP 	Money_text_1: height = 0.05
132.3321 	EXP 	Money_text_1: height = 0.05
132.3321 	EXP 	Money_text_1: text = 150
132.3321 	EXP 	feedback_image_1: autoDraw = True
132.3321 	EXP 	Money_text_1: autoDraw = True
134.0956 	EXP 	New trial (rep=0, index=11): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
134.1171 	EXP 	feedback_image_1: autoDraw = False
134.1171 	EXP 	Money_text_1: autoDraw = False
134.1171 	EXP 	fixation: autoDraw = True
135.1223 	EXP 	fixation: autoDraw = False
135.1223 	EXP 	fixation: autoDraw = False
135.1223 	EXP 	two_doors: autoDraw = True
136.9110 	DATA 	Keypress: 2
137.2926 	EXP 	two_doors: autoDraw = False
137.2926 	EXP 	waiting_image_1: image = 'images/waiting_L.png'
137.2926 	EXP 	waiting_image_1: autoDraw = True
139.3393 	EXP 	waiting_image_1: autoDraw = False
139.3393 	EXP 	feedback_image_1: image = 'images/T_open_L.png'
139.3393 	EXP 	Money_text_1: height = 0.05
139.3393 	EXP 	Money_text_1: height = 0.05
139.3393 	EXP 	Money_text_1: height = 0.05
139.3393 	EXP 	Money_text_1: text = 160
139.3393 	EXP 	feedback_image_1: autoDraw = True
139.3393 	EXP 	Money_text_1: autoDraw = True
141.1066 	EXP 	New trial (rep=0, index=12): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': 10, 'judgement': 'T', 'feedback_path_L': 'images/T_open_L.png', 'feedback_path_R': 'images/T_open_R.png', 'feedback_path_non': 'images/non-response.png'}
141.1365 	EXP 	feedback_image_1: autoDraw = False
141.1365 	EXP 	Money_text_1: autoDraw = False
141.1365 	EXP 	fixation: autoDraw = True
142.1423 	EXP 	fixation: autoDraw = False
142.1423 	EXP 	two_doors: autoDraw = True
143.3787 	DATA 	Keypress: 4
144.2872 	EXP 	two_doors: autoDraw = False
144.2872 	EXP 	waiting_image_1: image = 'images/waiting_R.png'
144.2872 	EXP 	waiting_image_1: autoDraw = True
146.3346 	EXP 	waiting_image_1: autoDraw = False
146.3346 	EXP 	feedback_image_1: image = 'images/T_open_R.png'
146.3346 	EXP 	Money_text_1: height = 0.05
146.3346 	EXP 	Money_text_1: height = 0.05
146.3346 	EXP 	Money_text_1: height = 0.05
146.3346 	EXP 	Money_text_1: text = 170
146.3346 	EXP 	feedback_image_1: autoDraw = True
146.3346 	EXP 	Money_text_1: autoDraw = True
148.1067 	EXP 	New trial (rep=0, index=13): {'waiting_path_L': 'images/waiting_L.png', 'waiting_path_R': 'images/waiting_R.png', 'waiting_path_non': 'images/waiting_non.png', 'MONEY': -10, 'judgement': 'F', 'feedback_path_L': 'images/F_open_L.png', 'feedback_path_R': 'images/F_open_R.png', 'feedback_path_non': 'images/non-response.png'}
